#TE	Order	Superfamily	Clade	Complete	Strand	Domains
scaffold_65_(dbseq-nr_64)_[312075,318390]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|retrofit RT|sire RNaseH|tork
scaffold_65_(dbseq-nr_64)_[336970,343362]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
scaffold_65_(dbseq-nr_64)_[366186,376864]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|17_6 INT|tat
scaffold_65_(dbseq-nr_64)_[378156,385783]	LTR	Gypsy	v_clade	no	+	RT|v_clade RNaseH|pyret INT|v_clade
scaffold_65_(dbseq-nr_64)_[469830,473630]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|copia RT|tork
scaffold_65_(dbseq-nr_64)_[484226,489831]	LTR	Copia	mixture	no	+	INT|retrofit RT|pseudovirus RNaseH|copia
scaffold_65_(dbseq-nr_64)_[495761,508699]	LTR	Copia	copia	no	+	CHR|all INT|copia RT|sire RNaseH|copia
scaffold_65_(dbseq-nr_64)_[567559,571230]	LTR	mixture	mixture	unknown	+	INT|oryco ORFX|betaretroviridae RT|copia RNaseH|codi_d
scaffold_65_(dbseq-nr_64)_[611521,618274]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|del INT|gmr1
scaffold_65_(dbseq-nr_64)_[619441,625060]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|del INT|gmr1
scaffold_65_(dbseq-nr_64)_[641757,647292]	LTR	Gypsy	v_clade	no	+	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_65_(dbseq-nr_64)_[649860,663519]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|17_6 INT|gmr1
scaffold_65_(dbseq-nr_64)_[671716,679858]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_65_(dbseq-nr_64)_[685909,694555]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_65_(dbseq-nr_64)_[7177,16231]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|17_6 INT|gmr1
scaffold_65_(dbseq-nr_64)_[726976,736000]	LTR	Gypsy	mixture	no	-	AP|athila RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_65_(dbseq-nr_64)_[750222,757213]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_65_(dbseq-nr_64)_[757216,765136]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|del INT|tat
scaffold_65_(dbseq-nr_64)_[785463,792265]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|pyret RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_65_(dbseq-nr_64)_[801903,808916]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|tat
scaffold_65_(dbseq-nr_64)_[820769,823345]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|retrofit
scaffold_65_(dbseq-nr_64)_[879020,885399]	LTR	Copia	copia	no	-	AP|ty1/copia INT|tork RT|copia RNaseH|copia
scaffold_663_(dbseq-nr_662)_[4307,6372]	LTR	Copia	sire	no	-	RT|sire RNaseH|sire
scaffold_66_(dbseq-nr_65)_[134485,138455]	LTR	Copia	mixture	no	+	INT|retrofit RT|copia RNaseH|tork
scaffold_66_(dbseq-nr_65)_[288649,295285]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|tork RT|copia RNaseH|sire
scaffold_66_(dbseq-nr_65)_[300495,312568]	LTR	Gypsy	v_clade	no	?	AP|ty1/copia CHR|all INT|v_clade GAG|v_clade RT|pCretro RNaseH|codi_d
scaffold_66_(dbseq-nr_65)_[413629,416160]	LTR	Copia	mixture	no	-	INT|copia RNaseH|tork
scaffold_66_(dbseq-nr_65)_[419496,425679]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|retrofit RT|tork RNaseH|copia
scaffold_66_(dbseq-nr_65)_[474919,480991]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|oryco RT|pCretro RNaseH|codi_d
scaffold_66_(dbseq-nr_65)_[522035,528406]	LTR	Copia	copia	no	-	AP|ty1/copia INT|tork RT|copia RNaseH|copia
scaffold_66_(dbseq-nr_65)_[552846,559872]	LTR	Copia	tork	no	+	AP|tork INT|tork RT|tork RNaseH|copia
scaffold_66_(dbseq-nr_65)_[627523,633867]	LTR	Gypsy	v_clade	no	-	GAG|v_clade AP|v_clade RT|v_clade INT|v_clade CHR|all
scaffold_66_(dbseq-nr_65)_[647412,653830]	LTR	Copia	copia	no	-	AP|ty1/copia INT|copia RT|tork RNaseH|copia
scaffold_66_(dbseq-nr_65)_[654661,660400]	LTR	Copia	mixture	no	-	AP|retrofit INT|oryco RT|pCretro RNaseH|copia
scaffold_66_(dbseq-nr_65)_[662767,666751]	LTR	Gypsy	17_6	no	+	RT|17_6
scaffold_66_(dbseq-nr_65)_[668212,674063]	LTR	Copia	retrofit	no	+	AP|retrofit INT|retrofit RT|tork RNaseH|copia
scaffold_66_(dbseq-nr_65)_[698137,702011]	LTR	Copia	tork	no	+	RT|tork RNaseH|tork
scaffold_66_(dbseq-nr_65)_[704063,708377]	LTR	Gypsy	v_clade	no	-	RNaseH|v_clade INT|v_clade
scaffold_66_(dbseq-nr_65)_[752143,756722]	LTR	Gypsy	v_clade	no	+	GAG|v_clade AP|v_clade INT|v_clade CHR|all
scaffold_66_(dbseq-nr_65)_[763456,772883]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_66_(dbseq-nr_65)_[788542,796331]	mixture	mixture	mixture	unknown	-	AP|cog5550 RT|reina RNaseH|del INT|tat
scaffold_66_(dbseq-nr_65)_[796505,810390]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_66_(dbseq-nr_65)_[820806,827693]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|gypsy INT|gmr1
scaffold_67_(dbseq-nr_66)_[111289,116389]	LTR	Copia	retrofit	no	-	AP|retrofit INT|retrofit RT|copia RNaseH|tork
scaffold_67_(dbseq-nr_66)_[25276,31756]	LTR	Gypsy	v_clade	no	-	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_67_(dbseq-nr_66)_[294490,301201]	LTR	Copia	mixture	no	+	INT|tork RT|pseudovirus RNaseH|sire
scaffold_67_(dbseq-nr_66)_[41886,47782]	LTR	Copia	tork	no	-	AP|ty1/copia INT|tork RT|tork RNaseH|copia
scaffold_67_(dbseq-nr_66)_[49312,56937]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|17_6 INT|gmr1
scaffold_67_(dbseq-nr_66)_[594147,600684]	LTR	Copia	copia	no	+	AP|ty1/copia INT|tork RT|copia RNaseH|copia
scaffold_67_(dbseq-nr_66)_[605394,611722]	LTR	Gypsy	v_clade	no	-	RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_67_(dbseq-nr_66)_[617970,623894]	LTR	Gypsy	mixture	no	-	AP|tat RNaseH|cer2-3
scaffold_67_(dbseq-nr_66)_[623897,630905]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|tat
scaffold_67_(dbseq-nr_66)_[728209,735357]	LTR	Gypsy	v_clade	yes	-	GAG|v_clade AP|pyret RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
scaffold_67_(dbseq-nr_66)_[993755,1001892]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|tat
scaffold_680_(dbseq-nr_679)_[5,8047]	mixture	mixture	mixture	unknown	-	AP|cog5550 RT|reina RNaseH|cer2-3 INT|tat
scaffold_685_(dbseq-nr_684)_[4127,10369]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|sire RT|copia RNaseH|codi_d
scaffold_68_(dbseq-nr_67)_[110145,116187]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|retrofit RT|tork RNaseH|copia
scaffold_68_(dbseq-nr_67)_[167990,175629]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|del
scaffold_68_(dbseq-nr_67)_[230169,234079]	LTR	Copia	mixture	no	-	RT|sire RNaseH|tork
scaffold_68_(dbseq-nr_67)_[234659,241972]	LTR	Gypsy	v_clade	no	-	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_68_(dbseq-nr_67)_[277867,284412]	LTR	Copia	mixture	no	-	RT|pseudovirus RNaseH|sire
scaffold_68_(dbseq-nr_67)_[289507,294658]	LTR	Copia	mixture	no	+	INT|tork RT|pseudovirus RNaseH|copia
scaffold_68_(dbseq-nr_67)_[308804,315106]	LTR	Copia	copia	no	+	AP|ty1/copia INT|copia RT|copia RNaseH|sire
scaffold_68_(dbseq-nr_67)_[31834,38868]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_68_(dbseq-nr_67)_[321788,328329]	LTR	Copia	copia	no	-	AP|ty1/copia INT|tork RT|copia RNaseH|copia
scaffold_68_(dbseq-nr_67)_[487332,492639]	LTR	Copia	mixture	no	-	INT|oryco RT|copia RNaseH|tork
scaffold_68_(dbseq-nr_67)_[53138,57587]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|retrofit
scaffold_68_(dbseq-nr_67)_[689303,692665]	LTR	Copia	oryco	no	+	INT|oryco
scaffold_68_(dbseq-nr_67)_[7,11902]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|17_6 INT|tat
scaffold_68_(dbseq-nr_67)_[88736,100211]	LTR	Copia	sire	no	-	RNaseH|sire
scaffold_68_(dbseq-nr_67)_[917292,922907]	LTR	Copia	copia	no	+	AP|copia INT|tork RT|copia RNaseH|sire
scaffold_68_(dbseq-nr_67)_[981463,986315]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|tork
scaffold_68_(dbseq-nr_67)_[989405,996450]	LTR	Gypsy	v_clade	yes	-	GAG|v_clade AP|bel RT|v_clade RNaseH|pyret INT|v_clade
scaffold_691_(dbseq-nr_690)_[565,8616]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|tat
scaffold_694_(dbseq-nr_693)_[1380,10994]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|17_6 INT|gmr1
scaffold_69_(dbseq-nr_68)_[56040,61846]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|retrofit RT|pCretro RNaseH|sire
scaffold_69_(dbseq-nr_68)_[8045,15062]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|tat
scaffold_69_(dbseq-nr_68)_[805253,811760]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
scaffold_69_(dbseq-nr_68)_[855162,868639]	LTR	Gypsy	v_clade	no	-	RT|v_clade RNaseH|pyret INT|v_clade
scaffold_69_(dbseq-nr_68)_[908450,918857]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
scaffold_69_(dbseq-nr_68)_[931350,942872]	LTR	Copia	ty1/copia	no	+	AP|ty1/copia
scaffold_6_(dbseq-nr_5)_[1184976,1191417]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|copia RT|tork RNaseH|sire
scaffold_6_(dbseq-nr_5)_[123490,131190]	LTR	Gypsy	v_clade	no	+	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
scaffold_6_(dbseq-nr_5)_[1267925,1271768]	LTR	Copia	mixture	no	+	RT|copia RNaseH|1731
scaffold_6_(dbseq-nr_5)_[1300557,1308659]	mixture	mixture	mixture	unknown	+	AP|cog5550 RT|reina RNaseH|cer2-3 INT|tat
scaffold_6_(dbseq-nr_5)_[1309310,1316152]	LTR	Gypsy	v_clade	no	+	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_6_(dbseq-nr_5)_[1648833,1655138]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|retrofit RT|tork RNaseH|oryco
scaffold_6_(dbseq-nr_5)_[1657482,1665062]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_6_(dbseq-nr_5)_[1665395,1672177]	LTR	Gypsy	v_clade	yes	-	GAG|v_clade AP|pyret RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_6_(dbseq-nr_5)_[1683274,1688441]	LTR	Copia	retrofit	no	+	AP|retrofit INT|retrofit RT|copia RNaseH|tork
scaffold_6_(dbseq-nr_5)_[1873004,1880027]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_6_(dbseq-nr_5)_[1924828,1930918]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|retrofit RT|1731 RNaseH|copia
scaffold_6_(dbseq-nr_5)_[2024683,2030574]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|retrofit RT|1731 RNaseH|copia
scaffold_6_(dbseq-nr_5)_[2103360,2109788]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|retrofit RT|copia RNaseH|sire
scaffold_6_(dbseq-nr_5)_[211978,219768]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|17_6 INT|tat
scaffold_6_(dbseq-nr_5)_[2240413,2245518]	LTR	Copia	retrofit	no	-	AP|retrofit INT|retrofit RT|copia RNaseH|tork
scaffold_6_(dbseq-nr_5)_[226748,234930]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|tat
scaffold_6_(dbseq-nr_5)_[2357527,2364741]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|17_6 INT|gmr1
scaffold_6_(dbseq-nr_5)_[258139,263528]	LTR	Gypsy	v_clade	no	-	GAG|v_clade AP|v_clade INT|v_clade CHR|all
scaffold_6_(dbseq-nr_5)_[33557,39720]	LTR	Copia	sire	no	-	AP|ty1/copia INT|copia RT|sire RNaseH|sire
scaffold_6_(dbseq-nr_5)_[510707,517538]	LTR	Gypsy	v_clade	no	+	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
scaffold_6_(dbseq-nr_5)_[594522,600392]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|copia RNaseH|codi_d
scaffold_6_(dbseq-nr_5)_[629986,640432]	LTR	Gypsy	v_clade	no	-	AP|ty1/copia INT|oryco RT|v_clade RNaseH|v_clade
scaffold_6_(dbseq-nr_5)_[649467,657684]	LTR	Gypsy	v_clade	no	+	GAG|v_clade AP|v_clade RT|v_clade RNaseH|v_clade
scaffold_6_(dbseq-nr_5)_[685795,692508]	LTR	Copia	sire	no	-	INT|retrofit RT|sire RNaseH|sire
scaffold_6_(dbseq-nr_5)_[704344,711985]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_6_(dbseq-nr_5)_[712141,718306]	LTR	Copia	tork	no	-	AP|ty1/copia INT|retrofit RT|tork RNaseH|tork
scaffold_6_(dbseq-nr_5)_[7595,16398]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|17_6 INT|gmr1
scaffold_6_(dbseq-nr_5)_[763762,773090]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|athila INT|gmr1
scaffold_6_(dbseq-nr_5)_[792237,797629]	LTR	Gypsy	v_clade	no	-	GAG|v_clade AP|v_clade INT|v_clade CHR|all
scaffold_6_(dbseq-nr_5)_[816110,823855]	LTR	Copia	mixture	no	+	INT|retrofit RT|pseudovirus
scaffold_6_(dbseq-nr_5)_[874099,878569]	LTR	Copia	tork	no	-	INT|tork RT|tork
scaffold_6_(dbseq-nr_5)_[929999,935840]	LTR	Copia	tork	no	-	INT|tork RT|pseudovirus RNaseH|tork
scaffold_702_(dbseq-nr_701)_[1479,10814]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_707_(dbseq-nr_706)_[4144,11068]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|pyret RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_70_(dbseq-nr_69)_[27,9224]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|17_6 INT|gmr1
scaffold_70_(dbseq-nr_69)_[274084,280439]	LTR	Copia	copia	no	-	AP|ty1/copia INT|tork RT|copia RNaseH|copia
scaffold_70_(dbseq-nr_69)_[35004,40927]	LTR	Gypsy	v_clade	no	+	GAG|v_clade INT|v_clade CHR|all
scaffold_70_(dbseq-nr_69)_[357917,370610]	LTR	Copia	copia	no	+	RNaseH|copia
scaffold_70_(dbseq-nr_69)_[425202,429510]	LTR	Copia	1731	no	-	INT|1731 RT|1731 RNaseH|codi_d
scaffold_70_(dbseq-nr_69)_[496754,503219]	LTR	Gypsy	v_clade	yes	-	GAG|v_clade AP|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
scaffold_70_(dbseq-nr_69)_[642777,647860]	LTR	Copia	tork	no	+	INT|tork RT|tork RNaseH|codi_d
scaffold_70_(dbseq-nr_69)_[743151,747901]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|tork RNaseH|copia
scaffold_70_(dbseq-nr_69)_[778695,789751]	LTR	mixture	mixture	unknown	?	AP|ty1/copia INT|copia RT|v_clade
scaffold_70_(dbseq-nr_69)_[896892,908330]	LTR	Gypsy	mixture	no	-	RT|17_6 RNaseH|galadriel
scaffold_70_(dbseq-nr_69)_[920785,925163]	LTR	Copia	codi_d	no	-	RNaseH|codi_d
scaffold_70_(dbseq-nr_69)_[936747,942222]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|copia RNaseH|sire
scaffold_70_(dbseq-nr_69)_[9423,17479]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|tat
scaffold_71_(dbseq-nr_70)_[104123,110570]	LTR	Copia	mixture	no	-	RT|tork RNaseH|copia
scaffold_71_(dbseq-nr_70)_[119056,125510]	LTR	Gypsy	v_clade	no	-	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_71_(dbseq-nr_70)_[190032,195882]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
scaffold_71_(dbseq-nr_70)_[196359,202271]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|tork RT|sire RNaseH|copia
scaffold_71_(dbseq-nr_70)_[240110,246876]	LTR	Copia	copia	no	+	AP|ty1/copia INT|tork RT|copia RNaseH|copia
scaffold_71_(dbseq-nr_70)_[444326,450630]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|oryco RT|pCretro RNaseH|codi_d
scaffold_71_(dbseq-nr_70)_[486052,496039]	LTR	Gypsy	mixture	no	+	RNaseH|cer2-3 INT|gmr1
scaffold_71_(dbseq-nr_70)_[507210,514222]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|tat
scaffold_71_(dbseq-nr_70)_[514224,521319]	LTR	Gypsy	v_clade	no	+	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_71_(dbseq-nr_70)_[521322,527884]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
scaffold_71_(dbseq-nr_70)_[529717,540019]	LTR	Gypsy	v_clade	no	?	RT|v_clade RNaseH|v_clade GAG|v_clade
scaffold_71_(dbseq-nr_70)_[584248,588744]	LTR	Copia	mixture	no	-	INT|oryco RT|hydra RNaseH|sire
scaffold_71_(dbseq-nr_70)_[782683,788871]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|tork RT|pCretro RNaseH|sire
scaffold_71_(dbseq-nr_70)_[88111,94304]	LTR	Copia	copia	no	-	AP|copia INT|copia RT|sire RNaseH|sire
scaffold_71_(dbseq-nr_70)_[906812,914946]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|17_6 INT|gmr1
scaffold_71_(dbseq-nr_70)_[917624,922013]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|retrofit RT|tork
scaffold_71_(dbseq-nr_70)_[927817,931859]	LTR	Gypsy	v_clade	no	-	GAG|v_clade
scaffold_71_(dbseq-nr_70)_[935693,941781]	LTR	Gypsy	v_clade	no	+	RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_71_(dbseq-nr_70)_[956305,964016]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_72_(dbseq-nr_71)_[281758,290947]	LTR	Copia	tork	no	+	RT|tork RNaseH|tork
scaffold_72_(dbseq-nr_71)_[355688,362353]	LTR	Copia	copia	no	-	AP|ty1/copia INT|tork RT|copia RNaseH|copia
scaffold_72_(dbseq-nr_71)_[573215,582939]	LTR	Copia	tork	no	-	RNaseH|tork
scaffold_72_(dbseq-nr_71)_[765147,773216]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_72_(dbseq-nr_71)_[780820,786783]	LTR	Copia	tork	no	-	AP|ty1/copia INT|tork RT|tork RNaseH|copia
scaffold_72_(dbseq-nr_71)_[826058,832503]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|copia RT|tork RNaseH|sire
scaffold_72_(dbseq-nr_71)_[895983,904261]	LTR	Gypsy	mixture	no	-	RT|del RNaseH|v_clade
scaffold_72_(dbseq-nr_71)_[949110,954691]	LTR	Gypsy	mixture	no	+	AP|17_6 RNaseH|cer2-3
scaffold_72_(dbseq-nr_71)_[955929,964706]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_739_(dbseq-nr_738)_[954,8996]	LTR	Gypsy	mixture	no	-	RT|v_clade RNaseH|cer2-3 INT|tat
scaffold_73_(dbseq-nr_72)_[102192,108051]	LTR	Gypsy	v_clade	no	-	AP|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_73_(dbseq-nr_72)_[108058,116057]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|tat
scaffold_73_(dbseq-nr_72)_[117893,124140]	LTR	Copia	copia	no	+	AP|ty1/copia INT|tork RT|copia RNaseH|copia
scaffold_73_(dbseq-nr_72)_[136079,143949]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_73_(dbseq-nr_72)_[147874,155467]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|del INT|tat
scaffold_73_(dbseq-nr_72)_[155982,162899]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_73_(dbseq-nr_72)_[259618,266256]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|retrofit RT|tork RNaseH|copia
scaffold_73_(dbseq-nr_72)_[429,7513]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|pyret RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_73_(dbseq-nr_72)_[610221,618961]	LTR	Gypsy	v_clade	no	-	RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_73_(dbseq-nr_72)_[660009,665158]	LTR	Copia	mixture	no	+	RT|1731 RNaseH|copia
scaffold_73_(dbseq-nr_72)_[671275,677087]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|retrofit RT|pCretro RNaseH|sire
scaffold_73_(dbseq-nr_72)_[7528,15701]	LTR	Gypsy	mixture	no	+	AP|tat RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_743_(dbseq-nr_742)_[2409,9231]	LTR	Gypsy	v_clade	no	-	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_746_(dbseq-nr_745)_[1251,8908]	LTR	Gypsy	v_clade	no	+	RT|v_clade RNaseH|pyret INT|v_clade
scaffold_74_(dbseq-nr_73)_[137612,143407]	LTR	Copia	mixture	no	+	INT|tork RT|1731 RNaseH|codi_d
scaffold_74_(dbseq-nr_73)_[24721,30902]	LTR	Copia	tork	no	+	AP|ty1/copia INT|tork RT|tork RNaseH|copia
scaffold_74_(dbseq-nr_73)_[333302,339843]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|tork RT|copia RNaseH|sire
scaffold_74_(dbseq-nr_73)_[426333,431829]	LTR	Gypsy	v_clade	no	-	GAG|v_clade AP|v_clade INT|v_clade CHR|all
scaffold_74_(dbseq-nr_73)_[469936,476761]	LTR	Gypsy	v_clade	no	+	RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_74_(dbseq-nr_73)_[549449,559823]	LTR	Gypsy	reina	no	+	RT|reina
scaffold_74_(dbseq-nr_73)_[570926,576994]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|oryco RT|1731 RNaseH|codi_d
scaffold_74_(dbseq-nr_73)_[602141,609268]	LTR	Gypsy	v_clade	no	+	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_74_(dbseq-nr_73)_[622086,628060]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3
scaffold_74_(dbseq-nr_73)_[628156,635774]	LTR	Gypsy	mixture	no	+	RT|v_clade RNaseH|pyret INT|crm
scaffold_74_(dbseq-nr_73)_[65353,72571]	LTR	Gypsy	v_clade	no	-	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_74_(dbseq-nr_73)_[666760,672799]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|tork RT|1731 RNaseH|codi_d
scaffold_74_(dbseq-nr_73)_[688993,699266]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|del INT|tat
scaffold_74_(dbseq-nr_73)_[699322,707200]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|tat
scaffold_74_(dbseq-nr_73)_[713409,720248]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|tork RT|sire RNaseH|copia
scaffold_74_(dbseq-nr_73)_[749413,756353]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|tork RT|1731 RNaseH|codi_d
scaffold_74_(dbseq-nr_73)_[843837,850303]	LTR	mixture	mixture	unknown	+	AP|ty1/copia INT|retrofit ORFX|betaretroviridae RT|tork RNaseH|codi_d
scaffold_75_(dbseq-nr_74)_[131401,135284]	LTR	Copia	mixture	no	+	RT|tork RNaseH|sire
scaffold_75_(dbseq-nr_74)_[181677,188777]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|oryco RT|pCretro RNaseH|codi_d
scaffold_75_(dbseq-nr_74)_[234993,240906]	LTR	Gypsy	v_clade	no	-	GAG|v_clade INT|v_clade CHR|all
scaffold_75_(dbseq-nr_74)_[247193,252813]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|retrofit RT|tork RNaseH|copia
scaffold_75_(dbseq-nr_74)_[331560,337236]	LTR	Copia	sire	no	+	AP|ty1/copia INT|retrofit RT|sire RNaseH|sire
scaffold_75_(dbseq-nr_74)_[349561,357451]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|17_6 INT|gmr1
scaffold_75_(dbseq-nr_74)_[404703,411826]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|17_6 INT|gmr1
scaffold_75_(dbseq-nr_74)_[536435,545664]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|17_6 INT|gmr1
scaffold_75_(dbseq-nr_74)_[637437,649355]	LTR	Gypsy	reina	no	+	RT|reina
scaffold_75_(dbseq-nr_74)_[666706,677328]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|tat
scaffold_75_(dbseq-nr_74)_[757571,764450]	LTR	Copia	sire	no	-	AP|ty1/copia INT|retrofit RT|sire RNaseH|sire
