#TE	Order	Superfamily	Clade	Complete	Strand	Domains
scaffold_5_(dbseq-nr_4)_[73528,82697]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|17_6 INT|gmr1
scaffold_600_(dbseq-nr_599)_[7204,12440]	LTR	Copia	copia	no	+	RNaseH|copia
scaffold_601_(dbseq-nr_600)_[11997,18347]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|del INT|tat
scaffold_601_(dbseq-nr_600)_[4192,9594]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_602_(dbseq-nr_601)_[23251,31183]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_602_(dbseq-nr_601)_[3280,12710]	Unknown	unknown	cog5550	unknown	-	AP|cog5550
scaffold_605_(dbseq-nr_604)_[15702,26931]	LTR	Gypsy	mixture	no	+	RT|17_6 RNaseH|cer2-3 INT|tat
scaffold_605_(dbseq-nr_604)_[8221,13711]	LTR	Copia	copia	no	+	INT|tork RT|copia RNaseH|copia
scaffold_60_(dbseq-nr_59)_[103684,108919]	LTR	Copia	tork	no	+	AP|ty1/copia INT|tork RT|tork RNaseH|copia
scaffold_60_(dbseq-nr_59)_[133625,143210]	LTR	Gypsy	maggy	no	-	INT|maggy
scaffold_60_(dbseq-nr_59)_[371071,376164]	LTR	Gypsy	v_clade	no	+	GAG|v_clade AP|v_clade INT|v_clade CHR|all
scaffold_60_(dbseq-nr_59)_[384529,392998]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_60_(dbseq-nr_59)_[409125,416923]	LTR	Gypsy	v_clade	no	+	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_60_(dbseq-nr_59)_[426548,439363]	LTR	Gypsy	v_clade	no	-	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|all AP|ty1/copia
scaffold_60_(dbseq-nr_59)_[669302,675426]	LTR	Copia	copia	no	-	AP|ty1/copia INT|tork RT|copia RNaseH|copia
scaffold_613_(dbseq-nr_612)_[11542,16863]	LTR	Copia	mixture	no	+	AP|retrofit INT|oryco RT|1731 RNaseH|sire
scaffold_615_(dbseq-nr_614)_[7571,15148]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|del INT|tat
scaffold_616_(dbseq-nr_615)_[14658,23920]	LTR	Gypsy	17_6	no	+	RT|17_6
scaffold_617_(dbseq-nr_616)_[17589,23059]	LTR	Copia	copia	no	-	AP|ty1/copia INT|copia RNaseH|copia
scaffold_619_(dbseq-nr_618)_[18806,26002]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_619_(dbseq-nr_618)_[8515,15383]	LTR	Gypsy	v_clade	no	-	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_61_(dbseq-nr_60)_[13498,21824]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_61_(dbseq-nr_60)_[4626,13492]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_61_(dbseq-nr_60)_[47816,55032]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_61_(dbseq-nr_60)_[59219,68245]	LTR	Gypsy	mixture	no	-	AP|athila RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_621_(dbseq-nr_620)_[19369,26195]	LTR	Gypsy	v_clade	no	-	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
scaffold_622_(dbseq-nr_621)_[22696,27914]	LTR	Gypsy	v_clade	no	+	RT|v_clade RNaseH|pyret INT|v_clade
scaffold_622_(dbseq-nr_621)_[3939,11257]	LTR	Gypsy	v_clade	no	+	RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_623_(dbseq-nr_622)_[924,6939]	LTR	Gypsy	v_clade	no	+	RT|reina RNaseH|v_clade INT|v_clade
scaffold_629_(dbseq-nr_628)_[9433,16626]	LTR	Gypsy	v_clade	yes	-	GAG|v_clade AP|pyret RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_62_(dbseq-nr_61)_[116236,122695]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|del INT|tat
scaffold_62_(dbseq-nr_61)_[127670,140669]	LTR	Gypsy	cer2-3	no	+	RNaseH|cer2-3
scaffold_62_(dbseq-nr_61)_[227089,235171]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_62_(dbseq-nr_61)_[235178,241633]	LTR	Gypsy	v_clade	no	-	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_62_(dbseq-nr_61)_[241636,247957]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|del INT|tat
scaffold_62_(dbseq-nr_61)_[251421,258437]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|tat
scaffold_62_(dbseq-nr_61)_[38945,45365]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|oryco RT|sire RNaseH|copia
scaffold_62_(dbseq-nr_61)_[478088,484896]	LTR	Gypsy	v_clade	no	+	AP|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_62_(dbseq-nr_61)_[64741,74614]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_631_(dbseq-nr_630)_[14017,19862]	LTR	Gypsy	mixture	no	+	RT|v_clade RNaseH|pyret INT|gmr1
scaffold_638_(dbseq-nr_637)_[10328,19505]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|17_6 INT|gmr1
scaffold_639_(dbseq-nr_638)_[5873,12528]	LTR	Gypsy	v_clade	yes	-	GAG|v_clade AP|pyret RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_63_(dbseq-nr_62)_[104304,110469]	LTR	Copia	sire	no	-	AP|ty1/copia INT|tork RT|sire RNaseH|sire
scaffold_63_(dbseq-nr_62)_[11866,17308]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|tork RT|1731 RNaseH|copia
scaffold_63_(dbseq-nr_62)_[334435,336901]	LTR	Copia	mixture	no	+	AP|ty1/copia RT|tork
scaffold_63_(dbseq-nr_62)_[627591,634127]	LTR	Copia	tork	no	+	AP|ty1/copia INT|tork RT|tork RNaseH|copia
scaffold_640_(dbseq-nr_639)_[12400,19007]	LTR	Gypsy	v_clade	yes	-	GAG|v_clade AP|pyret RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_641_(dbseq-nr_640)_[23322,29268]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|tork RT|pseudovirus RNaseH|sire
scaffold_642_(dbseq-nr_641)_[9,7241]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3
scaffold_642_(dbseq-nr_641)_[9286,16587]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_643_(dbseq-nr_642)_[23285,29235]	LTR	Copia	sire	no	-	AP|ty1/copia INT|tork RT|sire RNaseH|sire
scaffold_644_(dbseq-nr_643)_[1767,7588]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|retrofit RT|1731 RNaseH|codi_d
scaffold_647_(dbseq-nr_646)_[14459,22431]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_64_(dbseq-nr_63)_[170659,176472]	LTR	Copia	copia	no	-	INT|tork RT|copia RNaseH|copia
scaffold_64_(dbseq-nr_63)_[376343,389236]	LTR	Copia	tork	no	-	RT|tork
scaffold_64_(dbseq-nr_63)_[484589,499129]	LTR	Copia	mixture	no	-	INT|tork RT|sire RNaseH|pCretro
scaffold_64_(dbseq-nr_63)_[539414,546430]	LTR	Copia	mixture	no	-	RT|pseudovirus RNaseH|sire
scaffold_64_(dbseq-nr_63)_[619667,625883]	LTR	Copia	sire	no	-	AP|ty1/copia INT|tork RT|sire RNaseH|sire
scaffold_64_(dbseq-nr_63)_[639802,647031]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|oryco RT|1731 RNaseH|codi_d
scaffold_64_(dbseq-nr_63)_[9190,16353]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|pyret RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_655_(dbseq-nr_654)_[17436,23102]	LTR	Copia	mixture	no	-	INT|tork RT|pseudovirus RNaseH|sire
scaffold_656_(dbseq-nr_655)_[15252,26049]	LTR	Copia	sire	no	-	AP|ty1/copia INT|tork RT|sire RNaseH|sire
scaffold_656_(dbseq-nr_655)_[799,8822]	mixture	mixture	mixture	unknown	+	AP|cog5550 RT|reina RNaseH|cer2-3 INT|tat
scaffold_657_(dbseq-nr_656)_[12302,17756]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|tork RNaseH|copia
scaffold_65_(dbseq-nr_64)_[10622,16911]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_65_(dbseq-nr_64)_[17256,23031]	LTR	Gypsy	mixture	no	-	AP|tat RNaseH|cer2-3
scaffold_65_(dbseq-nr_64)_[263219,267332]	LTR	Copia	mixture	no	-	INT|oryco RNaseH|copia
scaffold_65_(dbseq-nr_64)_[550072,556864]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|pyret RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
scaffold_65_(dbseq-nr_64)_[566925,573924]	LTR	Gypsy	v_clade	no	+	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_65_(dbseq-nr_64)_[576370,583485]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|del INT|tat
scaffold_65_(dbseq-nr_64)_[589220,595867]	LTR	Gypsy	v_clade	yes	-	GAG|v_clade AP|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_65_(dbseq-nr_64)_[596991,604348]	LTR	Copia	tork	no	-	AP|ty1/copia INT|copia RT|tork RNaseH|tork
scaffold_65_(dbseq-nr_64)_[628443,634666]	LTR	Copia	sire	no	-	AP|ty1/copia INT|copia RT|sire RNaseH|sire
scaffold_65_(dbseq-nr_64)_[641426,647758]	LTR	Gypsy	v_clade	yes	-	GAG|v_clade AP|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
scaffold_660_(dbseq-nr_659)_[982,10985]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|17_6 INT|gmr1
scaffold_662_(dbseq-nr_661)_[3811,9224]	LTR	Copia	copia	no	+	AP|ty1/copia INT|copia RNaseH|copia
scaffold_66_(dbseq-nr_65)_[168327,174943]	LTR	Gypsy	v_clade	yes	-	GAG|v_clade AP|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_66_(dbseq-nr_65)_[232061,238263]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|del INT|tat
scaffold_66_(dbseq-nr_65)_[246790,252744]	LTR	Gypsy	v_clade	no	+	GAG|v_clade INT|v_clade CHR|all
scaffold_66_(dbseq-nr_65)_[256829,262745]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|gypsy INT|gmr1
scaffold_66_(dbseq-nr_65)_[396183,402809]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|pyret RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_66_(dbseq-nr_65)_[407642,412202]	LTR	Copia	tork	no	-	AP|ty1/copia INT|tork RT|tork RNaseH|sire
scaffold_66_(dbseq-nr_65)_[627979,634761]	LTR	Gypsy	v_clade	yes	-	GAG|v_clade AP|pyret RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_670_(dbseq-nr_669)_[4588,11337]	LTR	Gypsy	v_clade	no	-	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_671_(dbseq-nr_670)_[9742,15659]	LTR	Gypsy	v_clade	no	+	RT|v_clade RNaseH|v_clade
scaffold_672_(dbseq-nr_671)_[12776,23077]	LTR	Gypsy	v_clade	no	-	RT|v_clade RNaseH|v_clade INT|crm
scaffold_672_(dbseq-nr_671)_[4269,10151]	LTR	Gypsy	v_clade	yes	-	GAG|pyret AP|dtg_ilg_template RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_673_(dbseq-nr_672)_[3446,9039]	LTR	Gypsy	v_clade	no	+	AP|dtg_ilg_template RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_67_(dbseq-nr_66)_[259057,264169]	LTR	Copia	tork	no	-	AP|ty1/copia INT|tork RT|tork RNaseH|copia
scaffold_67_(dbseq-nr_66)_[345949,359364]	LTR	Gypsy	del	no	-	RT|del
scaffold_67_(dbseq-nr_66)_[367965,371862]	LTR	Copia	copia	no	-	RNaseH|copia
scaffold_681_(dbseq-nr_680)_[9026,16852]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|tat
scaffold_682_(dbseq-nr_681)_[12107,17920]	LTR	Gypsy	v_clade	yes	-	GAG|v_clade AP|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
scaffold_683_(dbseq-nr_682)_[13814,20567]	LTR	Gypsy	mixture	no	+	RT|galadriel RNaseH|del
scaffold_685_(dbseq-nr_684)_[10243,17141]	LTR	Gypsy	v_clade	no	+	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_685_(dbseq-nr_684)_[1625,9338]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|tat
scaffold_687_(dbseq-nr_686)_[8677,12851]	LTR	Gypsy	reina	no	-	RT|reina
scaffold_68_(dbseq-nr_67)_[125782,131393]	LTR	Copia	mixture	no	+	INT|tork RT|copia RNaseH|sire
scaffold_68_(dbseq-nr_67)_[168029,174413]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|retrofit RT|sire RNaseH|tork
scaffold_68_(dbseq-nr_67)_[200482,205613]	LTR	Copia	mixture	no	+	GAG|retrofit INT|tork RT|1731 RNaseH|copia
scaffold_68_(dbseq-nr_67)_[235677,241517]	LTR	Copia	mixture	no	-	INT|tork RT|1731 RNaseH|codi_d
scaffold_68_(dbseq-nr_67)_[244971,250816]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|oryco RT|pCretro RNaseH|codi_d
scaffold_68_(dbseq-nr_67)_[295131,301912]	LTR	Gypsy	v_clade	yes	-	GAG|v_clade AP|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_68_(dbseq-nr_67)_[325993,335818]	LTR	Copia	tork	no	-	AP|tork INT|retrofit RT|tork RNaseH|copia
scaffold_68_(dbseq-nr_67)_[421176,427167]	LTR	Gypsy	mixture	no	-	AP|tat RNaseH|cer2-3
scaffold_68_(dbseq-nr_67)_[42312,48668]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|retrofit RT|sire RNaseH|tork
scaffold_68_(dbseq-nr_67)_[435983,443692]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_68_(dbseq-nr_67)_[536779,543943]	LTR	Gypsy	gypsy	no	-	RNaseH|gypsy
scaffold_68_(dbseq-nr_67)_[579035,584642]	LTR	Gypsy	mixture	no	-	AP|17_6 RNaseH|cer2-3
scaffold_68_(dbseq-nr_67)_[621486,630050]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_691_(dbseq-nr_690)_[10527,17175]	LTR	Gypsy	v_clade	no	-	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_691_(dbseq-nr_690)_[2111,8230]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|retrofit RT|1731 RNaseH|codi_d
scaffold_694_(dbseq-nr_693)_[6693,13435]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|retrofit RT|tork RNaseH|sire
scaffold_696_(dbseq-nr_695)_[15226,21324]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|osvaldo INT|tat
scaffold_696_(dbseq-nr_695)_[4602,8749]	LTR	Copia	mixture	no	-	RT|tork RNaseH|codi_d
scaffold_697_(dbseq-nr_696)_[8655,15685]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_698_(dbseq-nr_697)_[7676,22569]	LTR	mixture	mixture	unknown	?	AP|ty1/copia INT|copia RNaseH|sire RT|reina
scaffold_69_(dbseq-nr_68)_[344667,351731]	LTR	Gypsy	v_clade	yes	-	GAG|v_clade AP|pyret RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
scaffold_69_(dbseq-nr_68)_[359348,366389]	LTR	Gypsy	v_clade	yes	-	GAG|v_clade AP|bel RT|v_clade RNaseH|pyret INT|v_clade
scaffold_69_(dbseq-nr_68)_[366442,375009]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_69_(dbseq-nr_68)_[94655,107557]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|del
scaffold_6_(dbseq-nr_5)_[1207876,1214484]	LTR	Gypsy	v_clade	yes	-	GAG|v_clade AP|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_6_(dbseq-nr_5)_[447522,454537]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|tat
scaffold_6_(dbseq-nr_5)_[522672,529450]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|pyret RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_6_(dbseq-nr_5)_[748249,755621]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_6_(dbseq-nr_5)_[822296,825100]	LTR	Copia	copia	no	+	RNaseH|copia
scaffold_6_(dbseq-nr_5)_[907,8725]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_700_(dbseq-nr_699)_[14113,21067]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|tat
scaffold_708_(dbseq-nr_707)_[16305,22108]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_70_(dbseq-nr_69)_[138107,144480]	LTR	Copia	1731	no	-	AP|ty1/copia INT|1731 RT|1731 RNaseH|codi_d
scaffold_712_(dbseq-nr_711)_[12531,18932]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|del INT|tat
scaffold_714_(dbseq-nr_713)_[14310,20936]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|gypsy INT|gmr1
scaffold_714_(dbseq-nr_713)_[4379,11531]	LTR	Copia	1731	no	-	AP|ty1/copia INT|1731 RT|1731 RNaseH|codi_d
scaffold_717_(dbseq-nr_716)_[10310,15576]	LTR	Gypsy	v_clade	no	+	GAG|v_clade AP|v_clade INT|v_clade CHR|all
scaffold_71_(dbseq-nr_70)_[340765,347574]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|pyret RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_71_(dbseq-nr_70)_[385229,395369]	LTR	Copia	mixture	no	-	AP|retrofit INT|copia RT|tork RNaseH|sire
scaffold_720_(dbseq-nr_719)_[11806,15666]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_720_(dbseq-nr_719)_[15747,22473]	LTR	Gypsy	v_clade	no	+	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_720_(dbseq-nr_719)_[3750,11802]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|tat
scaffold_725_(dbseq-nr_724)_[3634,12356]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_726_(dbseq-nr_725)_[3389,8668]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|tork
scaffold_727_(dbseq-nr_726)_[2351,11403]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|17_6 INT|gmr1
scaffold_729_(dbseq-nr_728)_[1047,7869]	LTR	Gypsy	v_clade	yes	-	GAG|v_clade AP|pyret RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_729_(dbseq-nr_728)_[14197,20461]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|del INT|tat
scaffold_72_(dbseq-nr_71)_[104035,110453]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|oryco RT|1731 RNaseH|codi_d
scaffold_72_(dbseq-nr_71)_[124539,129508]	LTR	Copia	mixture	no	+	INT|retrofit RT|copia RNaseH|sire
scaffold_72_(dbseq-nr_71)_[170969,177661]	LTR	Copia	mixture	no	-	RT|hydra RNaseH|sire
scaffold_72_(dbseq-nr_71)_[348255,354431]	LTR	Copia	sire	no	+	AP|ty1/copia INT|tork RT|sire RNaseH|sire
scaffold_72_(dbseq-nr_71)_[35822,42504]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|oryco RT|tork RNaseH|copia
scaffold_72_(dbseq-nr_71)_[391673,398152]	LTR	Copia	tork	no	-	AP|tork INT|tork RT|tork RNaseH|copia
scaffold_72_(dbseq-nr_71)_[65922,70816]	LTR	Copia	mixture	no	-	RT|sire RNaseH|tork
scaffold_732_(dbseq-nr_731)_[495,14494]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3
scaffold_736_(dbseq-nr_735)_[1758,7533]	LTR	Copia	sire	no	+	AP|ty1/copia INT|retrofit RT|sire RNaseH|sire
scaffold_73_(dbseq-nr_72)_[276818,285021]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_73_(dbseq-nr_72)_[458079,467795]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|17_6 INT|gmr1
scaffold_73_(dbseq-nr_72)_[468755,477841]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|17_6 INT|gmr1
scaffold_73_(dbseq-nr_72)_[487860,494057]	LTR	Gypsy	v_clade	no	-	AP|dtg_ilg_template RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_73_(dbseq-nr_72)_[494612,500308]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|del INT|gmr1
scaffold_73_(dbseq-nr_72)_[510114,525275]	LTR	Gypsy	mixture	no	+	RNaseH|17_6 INT|gmr1 RT|reina
scaffold_73_(dbseq-nr_72)_[565542,573597]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_73_(dbseq-nr_72)_[608510,611978]	LTR	Copia	sire	no	-	RT|sire RNaseH|sire
scaffold_741_(dbseq-nr_740)_[10148,18389]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|tat
scaffold_741_(dbseq-nr_740)_[1257,7170]	LTR	Gypsy	v_clade	no	+	GAG|v_clade INT|v_clade CHR|all
scaffold_748_(dbseq-nr_747)_[12943,19399]	LTR	Gypsy	v_clade	no	+	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_748_(dbseq-nr_747)_[6721,12927]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|del INT|gmr1
scaffold_74_(dbseq-nr_73)_[226993,233981]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|pyret RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_74_(dbseq-nr_73)_[578679,592026]	LTR	Copia	mixture	no	+	RT|pseudovirus RNaseH|hydra
scaffold_750_(dbseq-nr_749)_[2407,9155]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|del INT|tat
scaffold_759_(dbseq-nr_758)_[1849,7058]	LTR	Copia	retrofit	no	-	AP|retrofit INT|retrofit RT|tork RNaseH|codi_d
scaffold_75_(dbseq-nr_74)_[52470,57840]	LTR	Copia	copia	no	-	AP|retrofit INT|oryco RT|copia RNaseH|copia
scaffold_75_(dbseq-nr_74)_[536819,544234]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|pyret RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_75_(dbseq-nr_74)_[545808,553235]	LTR	Gypsy	v_clade	yes	-	GAG|v_clade AP|pyret RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_75_(dbseq-nr_74)_[569774,576631]	LTR	Gypsy	v_clade	no	-	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
scaffold_760_(dbseq-nr_759)_[1463,8482]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|tat
scaffold_765_(dbseq-nr_764)_[4295,11434]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|pyret RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_768_(dbseq-nr_767)_[541,5377]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|tork
scaffold_76_(dbseq-nr_75)_[462756,473105]	LTR	Copia	tork	no	-	RT|tork
scaffold_76_(dbseq-nr_75)_[495482,500541]	LTR	Gypsy	v_clade	no	-	GAG|v_clade INT|v_clade CHR|all
scaffold_770_(dbseq-nr_769)_[12451,18403]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|copia RNaseH|retrofit
scaffold_77_(dbseq-nr_76)_[11736,18761]	LTR	Copia	mixture	no	-	INT|oryco RT|tork RNaseH|sire
scaffold_77_(dbseq-nr_76)_[159252,170479]	LTR	mixture	mixture	unknown	?	RNaseH|17_6 RT|reina AP|pseudovirus INT|1731
scaffold_77_(dbseq-nr_76)_[189647,194652]	LTR	Copia	mixture	no	-	INT|sire RT|1731 RNaseH|tork
scaffold_77_(dbseq-nr_76)_[211844,219798]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_77_(dbseq-nr_76)_[254143,259217]	LTR	Copia	tork	no	-	INT|tork RT|tork RNaseH|copia
scaffold_77_(dbseq-nr_76)_[259830,265848]	LTR	Copia	mixture	no	+	RT|sire RNaseH|copia
scaffold_77_(dbseq-nr_76)_[310959,317784]	LTR	Gypsy	v_clade	no	+	AP|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_77_(dbseq-nr_76)_[336030,342989]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_77_(dbseq-nr_76)_[347098,354678]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_77_(dbseq-nr_76)_[358748,363497]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|del INT|gmr1
scaffold_77_(dbseq-nr_76)_[365314,373803]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3
scaffold_77_(dbseq-nr_76)_[47988,53478]	LTR	Copia	tork	no	+	AP|ty1/copia INT|tork RT|tork RNaseH|sire
scaffold_77_(dbseq-nr_76)_[508894,514403]	LTR	Copia	copia	no	+	AP|retrofit INT|tork RT|copia RNaseH|copia
scaffold_77_(dbseq-nr_76)_[546648,547889]	LTR	Copia	copia	no	+	RNaseH|copia
scaffold_77_(dbseq-nr_76)_[57909,62990]	LTR	Copia	oryco	no	+	INT|oryco
scaffold_77_(dbseq-nr_76)_[604691,612389]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_77_(dbseq-nr_76)_[64468,72984]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_781_(dbseq-nr_780)_[11321,15135]	LTR	Copia	mixture	no	+	INT|1731 RNaseH|sire
